,bias,factuality,owner,source,owner_type,said,new,transgend,thi,gender,school,state,tran,right,peopl,sunak,share,sex,year,lgbtq,marriag,brianna,ghey,student,report,press,say,polici,minist,nginx,alberta,child,forbidden,comment,support,rule,woman,cline,chang,greec,law,health,parent,polit,time,associ,legal,care,court,sport,church,commun,use,prime,orthodox,mother,smith,public,board,feb,surgeri,februari,youth,star,propos,stori,countri,famili,day,life,weather,vote,issu,pleas,video,depart,govern,group,javascript,email,affirm,news,district,game,colorado,privaci,busi,make,member,coupl,parliament,read,post,advertis,like,social,educ,nation,sign,athlet,parti,think,elect,world,need,daili,protest,follow,leader,citi,girl,includ,man,hous,just,murder,provid,polic,contact,identifi,labour,wednesday,survey,articl,week,ident,free,requir,japan,daughter,home,letter,event,plan,republican,biden,twitter,apologis,organ,legisl,colleg,hospit,becaus,case,parkrun,facebook,utah,told,live,want,ani,old,accord,respond,civil,onli,set,browser,campaign,ralli,record,file,question,subscrib,idaho,trump,starmer,kid
77,Lean Left,High Factuality,Glacier Media,https://www.coastreporter.net/the-mix/on-valentines-day-lgbtq-activists-in-japan-call-for-the-right-for-same-sex-couples-to-marry-8304767?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.05871408324778729,0.09526962460015793,0.010820869455757923,0.00993345130853604,0.025037636658698126,0.0,0.0,0.0,0.06452280520601951,0.010556193627111453,0.0,0.15333652567478065,0.09050308230181424,0.031186463655431762,0.10601004050995755,0.2232525052144059,0.0,0.0,0.0,0.02366090164652459,0.027630904037199883,0.0,0.0,0.0,0.0,0.023459334518317183,0.0,0.0,0.0,0.07666826283739032,0.04941337454716301,0.0,0.0,0.013092512125073378,0.0,0.046362627568548524,0.0,0.0,0.0,0.03537569930100232,0.029928860891896503,0.1597900091646638,0.0,0.06156468209897233,0.0,0.0,0.05446241623264093,0.0,0.017912596523047733,0.0,0.0,0.0,0.02495297983236378,0.0,0.09670816413019959,0.01818295684531319,0.0,0.0,0.0,0.0,0.0,0.028899714228141173,0.026002563286264182,0.051824351617940204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07197422962679462,0.0409951755503618,0.0,0.02564430360561584,0.0,0.0,0.04386887892626991,0.0,0.0,0.0,0.04525154115090712,0.0,0.07482215222974124,0.12251467851593335,0.0,0.013325673275032014,0.0,0.0,0.011715399498659391,0.0,0.0,0.014561131354278733,0.08703170091295007,0.0,0.017077155892853777,0.0,0.0,0.0,0.0,0.016920895543502106,0.0,0.0,0.0,0.014846924589452906,0.0,0.01247648991618189,0.0,0.015328668365749075,0.013278445077837554,0.0,0.014286044537529652,0.01715655082130058,0.014286044537529652,0.0,0.0,0.07922122793954865,0.022408407739124246,0.0,0.0,0.014505283485491677,0.03279753996887035,0.015979000916466382,0.23310087704224233,0.0,0.014617407180255606,0.0,0.0,0.01684399474289514,0.0,0.0,0.0,0.0,0.0,0.017651836846231814,0.0,0.0,0.0147888692724681,0.04206267255290654,0.0,0.031958001832932764,0.0,0.0,0.0,0.013764977872466978,0.015581933441084057,0.01526669365742171,0.014846924589452906,0.0,0.01584424558790973,0.040263152133302664,0.0,0.0,0.016471124849054337,0.02054465390975599,0.018091726363371904,0.03251232870234368,0.0,0.0,0.0,0.0,0.0,0.0
78,Center,High Factuality,Government of the United Kingdom,https://www.bbc.com/news/av/world-europe-68312206?utm_source=ground.news&utm_medium=referral,Government,0.018977967367082436,0.01847621960583839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20477117469534098,0.0,0.0,0.11808196515578696,0.0,0.0,0.0,0.04588703028148666,0.0,0.04081877824268779,0.0,0.03508638884023073,0.0,0.0,0.02679314907777569,0.0,0.0,0.0,0.0,0.0,0.0,0.025391107630601133,0.04410549430875405,0.05994258170291839,0.0,0.0,0.0,0.0,0.0,0.030989051468775945,0.0,0.0,0.0,0.03912523500635035,0.0,0.0,0.06947798282183185,0.15220041470556622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08407046876684501,0.0,0.025126531815410916,0.0,0.04086126151864901,0.13434312949404284,0.0,0.0,0.0569168231609254,0.0,0.0,0.0,0.0,0.0,0.0,0.02469620940038787,0.0,0.0,0.0,0.0,0.0,0.023952949193378852,0.0,0.0396000319216702,0.0792000638433404,0.025843291275521093,0.0,0.0,0.0,0.0,0.0,0.0,0.028130981332998854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02679314907777569,0.031803135235357376,0.0,0.0,0.0,0.031803135235357376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05669685931142291,0.0,0.0,0.0,0.0,0.041675345285230446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03637369183301586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030471082078806146,0.0,0.0
79,Lean Left,Mixed Factuality,Scott Trust Limited,https://www.theguardian.com/world/2024/feb/15/gay-greeks-mps-vote-on-legalising-same-sex-marriage?utm_source=ground.news&utm_medium=referral,Independent,0.08691666401777788,0.021154680856190874,0.008009269862029147,0.03676215322469165,0.0,0.0,0.028669336557756758,0.0,0.06367702229018993,0.07032028566553054,0.0,0.0,0.11164592834003663,0.046166494195308015,0.011209331930308517,0.09013338374166736,0.0,0.0,0.012581840703430663,0.008756530482174256,0.0,0.031157464210222734,0.0,0.040172793685389716,0.0,0.0,0.0,0.0,0.0,0.0378316369387423,0.03657423769502729,0.01993897479204365,0.0,0.029072006610098212,0.13466501640287207,0.10294850997717217,0.0,0.03578629174692264,0.01958711433832071,0.00872799619347156,0.0,0.04730863115532383,0.011485786564320515,0.0,0.0,0.02986476229589974,0.02015569038739619,0.0,0.013258344911128539,0.03872546883344673,0.027192157905646032,0.015905646066291235,0.009234708456482988,0.0,0.02045153283389868,0.0,0.009234708456482988,0.0,0.0,0.027618547419527316,0.0,0.05347666634716221,0.048115714572585164,0.04794845959812211,0.0742994061248837,0.0,0.06409107874648654,0.019112891038504505,0.0,0.0,0.0,0.010654615704395347,0.010114449840546848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009425456782977001,0.0,0.018283574113482404,0.02215240878068052,0.10579513171500932,0.06045436098000532,0.0,0.0,0.0,0.008671373082346442,0.021472716279507184,0.011980288183075637,0.010777694989270496,0.010736358139753592,0.0,0.1137598004697529,0.011299930186123363,0.01094625948882878,0.0,0.01033941033696346,0.037572956388361375,0.013324233833198458,0.0,0.03641357325703509,0.0,0.0,0.018469416912965976,0.01213785775234503,0.0,0.00982829063887681,0.0,0.010574084312712747,0.0,0.0,0.0,0.0,0.0,0.0,0.012084825433987673,0.02037681405846437,0.0,0.01213785775234503,0.0,0.0,0.11526572254480001,0.010819348599343163,0.0,0.011980288183075637,0.01246739922351259,0.0,0.0,0.0,0.0,0.0,0.026130677472825603,0.0,0.01511359024500133,0.03283877846648634,0.0,0.0,0.0,0.0,0.021472716279507184,0.011209331930308517,0.02037681405846437,0.0,0.011299930186123363,0.0,0.0,0.058637080501099725,0.03973537151212443,0.0,0.0,0.012191412565009097,0.015206511644743114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01366621888747813
80,Lean Left,High Factuality,The Hindu Group,https://www.thehindu.com/news/international/greece-to-vote-on-legalising-same-sex-marriage-in-a-first-for-an-orthodox-christian-country/article67850633.ece?utm_source=ground.news&utm_medium=referral,Independent,0.029791089556905456,0.029003459764890684,0.0,0.015120478146249993,0.0,0.019999216919969084,0.0,0.0,0.1145843717060347,0.03213680524293941,0.0,0.019450453434842124,0.20664266158987057,0.03164755984696936,0.0,0.15446817577845112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055077645142374086,0.0,0.0,0.12617743853939054,0.0,0.020212153095580363,0.09725226717421062,0.0,0.02050252815436481,0.0,0.0,0.24232455822110852,0.07057215817331874,0.020952742469819954,0.07359550445636456,0.020140722748916345,0.0,0.0,0.07296863697777956,0.0,0.0,0.0,0.15354428604810402,0.0,0.0,0.054532310242783766,0.11946000584225733,0.027960714572993327,0.0,0.0,0.0,0.0,0.0,0.05697430447686143,0.0,0.0,0.08519746656344719,0.0,0.06598575115236743,0.019790261093774075,0.05916440457678093,0.0,0.0,0.15816610354122673,0.0196530960450691,0.0,0.0,0.0,0.06573454073691018,0.02080064745399759,0.0,0.01951759364397892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022778522439084205,0.1554075937922951,0.1554075937922951,0.020284042804543042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10397786407071226,0.0,0.022511287134406616,0.0,0.02126328497267703,0.0,0.027401657522482064,0.02102957308989842,0.024961842110400957,0.0,0.0,0.01899143482562048,0.0,0.0,0.0,0.0,0.0217458985318071,0.0,0.0,0.0,0.0,0.024117757435417924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02563955331281842,0.0,0.0,0.022599657643756984,0.0,0.0,0.0,0.0,0.031081518758459024,0.0,0.0,0.0,0.024322878992593184,0.0,0.022079619171139975,0.02305230292828064,0.0,0.023718471732958674,0.0,0.0,0.0,0.0964710297416717,0.020429224211581852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Lean Left,Mixed Factuality,Independent Media,https://www.ndtv.com/world-news/greece-set-to-legalize-marriage-adoption-by-same-sex-couples-5062508?utm_source=ground.news&utm_medium=referral,Independent,0.05407096031505698,0.11581109921114432,0.0,0.021954988178028774,0.013834592826139054,0.0,0.04280454829116972,0.0,0.035652196339204315,0.011665688947861307,0.0,0.0,0.20003058758681663,0.02297618486608481,0.050208039061806375,0.13457300517729917,0.0,0.0,0.0,0.0,0.0,0.01162985738028904,0.0,0.03998646855868067,0.0,0.0,0.10687255286452461,0.0,0.0,0.056484255469813456,0.03640460300329582,0.014884871989329859,0.0,0.014468583979451109,0.2764583819697405,0.051235512640764494,0.0,0.10686093486377461,0.0,0.0,0.016537247897384994,0.05297536052493615,0.017148771638439152,0.017008839950037456,0.0,0.08917874031188741,0.0,0.012739154204234094,0.01979527722471271,0.057818784799572635,0.04059905724949261,0.0,0.0,0.0,0.0,0.0,0.013787815538879316,0.0,0.0,0.04123567506940661,0.02795312887671993,0.07984295494583228,0.08620658900161919,0.042953463193407294,0.0,0.0,0.0765525820860307,0.01426818276372324,0.0,0.016216422058621328,0.0,0.06363119167740253,0.030202614264623732,0.0,0.0,0.0,0.014072610966092079,0.0,0.0,0.0,0.0,0.0,0.0,0.016537247897384994,0.15795666618732918,0.04513047605352262,0.0,0.0,0.01765845350831205,0.012946731679900798,0.032059685757885883,0.0,0.01609156056703058,0.016029842878942942,0.0,0.1698482580157195,0.0,0.016343234589796456,0.04736268329961957,0.015437182795603594,0.0,0.0,0.030535015104149892,0.05436702561270442,0.0,0.0,0.0,0.0,0.0,0.02934811835801834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015211728384934264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03901422146666036,0.0,0.0,0.0,0.015494538771933622,0.0,0.01765845350831205,0.0,0.0,0.03347202604120425,0.0,0.0,0.0,0.0,0.0,0.0700381395685543,0.04449495958857786,0.07918110889885084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01736329964080093,0.0,0.0
82,Lean Left,High Factuality,Independent Media,https://apnews.com/article/greece-same-sexmarriage-debate-explainer-e105f8b7db5c3d4e92a589b898e51756?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.06730052773096575,0.008493440799518298,0.007796894784554907,0.0,0.0,0.010134145267896771,0.0,0.07596718015268666,0.0,0.0,0.020059304669668782,0.2131111297979939,0.016319106573750873,0.011886950844743442,0.2548855087692656,0.0,0.0,0.013342429585271116,0.018571748621460996,0.10843927497538165,0.008260243514431663,0.01833155789377617,0.014200430700752865,0.0,0.0,0.02168785499507633,0.0,0.0,0.050148261674171954,0.0,0.0,0.0,0.03082944779232552,0.249909965265525,0.024260418516495918,0.03241292905652805,0.02529974688685479,0.07269913441063817,0.027766845259809016,0.0822204289845467,0.1128791258289465,0.0,0.0,0.04451659521496706,0.09501037981793535,0.0,0.018096269361517182,0.014059829365486692,0.1847991354847586,0.0,0.0,0.029378876324718285,0.0,0.04337570999015266,0.0,0.0,0.0,0.0,0.014644062537369306,0.0,0.13610256343445803,0.05102437304381651,0.040677605828261514,0.0,0.0,0.04077928144421171,0.0,0.0,0.03455371568804679,0.0,0.033896103871810274,0.021451763374250334,0.0,0.01006427327349713,0.0,0.059971428537445894,0.0,0.0,0.0,0.019990476179148634,0.08287655047699763,0.03877768061547754,0.0,0.08013613364600405,0.016027226729200813,0.06275696285106697,0.0,0.025084250184210337,0.009195569033653069,0.022770770328200907,0.012704512420854082,0.0,0.0,0.0,0.053616324711474615,0.0,0.10447177794166689,0.06727981001982676,0.010964441342556813,0.0,0.09890790951920435,0.0325317824926145,0.025743214557237645,0.01165354369822201,0.0,0.01958591754981219,0.0,0.0,0.0,0.0,0.03363990500991338,0.0,0.02242660333994225,0.0,0.0,0.07461812332039515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01746195537907319,0.011473392506541311,0.015380941256090016,0.0,0.0,0.0,0.03373432674121677,0.02330708739644402,0.0,0.02868909486226605,0.0,0.03373432674121677,0.0,0.0,0.0,0.0,0.0376263752763155,0.0,0.0,0.0,0.0,0.0,0.011983025884735671,0.0,0.0,0.037309061660197575,0.0,0.028119658730973385,0.0,0.025856799100829567,0.04837729605071256,0.0,0.0,0.0,0.0,0.0,0.012332488572916179,0.0,0.0
83,Center,Low Factuality,HT Media,https://www.hindustantimes.com/world-news/greek-parliament-to-vote-on-legalizing-same-sex-marriage-in-first-for-an-orthodox-christian-country-101707990643087.html?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Left,Mixed Factuality,,https://www.lgbtqnation.com/2024/02/transgender-teen-stabbed-14-times-in-a-park-while-attackers-shouted-slurs/?utm_source=ground.news&utm_medium=referral,,0.0057635018631012,0.024314870200101497,0.008497600278343577,0.10335944917182355,0.0024577487639730086,0.007738255008003812,0.007604331184671753,0.02354538626831318,0.006333698619596924,0.024869253142017867,0.0,0.02759505138503846,0.002961326338359461,0.05510395744774007,0.04162470277586083,0.015938145839451003,0.009286179607160203,0.009442087628374458,0.0,0.0069678164000391484,0.0,0.002066072197483296,0.002292566922192747,0.0035518462635943707,0.0,0.0,0.0,0.0,0.002606881985101516,0.010034564140013984,0.0,0.005288666778042291,0.0,0.0,0.008929726902240002,0.006068074882861353,0.0,0.0031640171112976997,0.00779300756126101,0.01620525869163459,0.011751527808616023,0.0062741336632226455,0.003046520618835709,0.009064984251253695,0.0,0.007921409091277877,0.0053461489997401685,0.1267359213247133,0.003516678715662528,0.005135823246170277,0.0,0.0,0.0073483159984027435,0.0,0.0,0.0035697570278797027,0.029393263993610974,0.003891484950221132,0.0,0.0,0.004965940726215782,0.01134743472662573,0.0,0.015261572552029918,0.008446016727809678,0.0,0.0,0.0025347770615572513,0.0,0.011523545874176377,0.0,0.005652117292522829,0.005365567227781484,0.0,0.0025173005083830506,0.0,0.010000133041122052,0.00430626438220418,0.0,0.0,0.007500099780841538,0.0,0.007274375839757324,0.0,0.004008768929161682,0.004008768929161682,0.0026161540298125755,0.0028921067429416546,0.0690154702954491,0.013800108546879419,0.01139096091009381,0.0,0.014293522617916294,0.0,0.0,0.02011596830482232,0.0,0.0,0.011218793141797285,0.0054849054702116,0.013287934695836771,0.0,0.0,0.0032194777174323693,0.0,0.010447045711162105,0.0073483159984027435,0.0032194777174323693,0.0,0.010427527940406064,0.012100246946130462,0.033656379425391854,0.010104745623531416,0.0028046982854493213,0.03849352614315989,0.0,0.006221222160956904,0.0,0.006410822568136703,0.008107200646771576,0.005695480455046905,0.0032194777174323693,0.0031370668316113228,0.0,0.0,0.008609258514169547,0.0,0.00635536709043712,0.0,0.0,0.0,0.0029148126922635604,0.0,0.00358789309070188,0.003465485243840523,0.0,0.004008768929161682,0.0029034150203900927,0.005505284325115843,0.0,0.015685334158056615,0.0,0.0028477402275234524,0.0029731930554186313,0.0027024002155905252,0.02141378974702936,0.011988894312338433,0.005829625384527121,0.0,0.0,0.00526975788427188,0.21803408037107674,0.028769925014305506,0.009701048215733633,0.0040334156487101544,0.014207385054377483,0.009574442281193835,0.0,0.003248029105538273,0.0,0.0030846320355769415,0.0,0.0
85,Lean Left,High Factuality,Independent Media,https://apnews.com/article/nebraska-colleges-diversity-tenure-4301096751504e05d723c841dc3671eb?utm_source=ground.news&utm_medium=referral,Independent,0.04951747134535191,0.05624302470019367,0.0,0.008377536756471776,0.0,0.02216122707591038,0.0653330666809117,0.0,0.027208175459600668,0.03561094623519831,0.0,0.0215531396566113,0.0,0.01753440554632065,0.0,0.0,0.0,0.0,0.04300815800131108,0.019954803932515204,0.10486336334509648,0.01775078299033613,0.019696725979003585,0.0,0.0,0.0,0.0,0.0,0.0,0.0431062793132226,0.0,0.011359474320353207,0.0,0.01104178176905156,0.0,0.0,0.03482674988687525,0.0,0.03347704553366925,0.019889778619398876,0.07572296609107114,0.0,0.0,0.0,0.035873840451053206,0.0,0.0,0.03888783058389792,0.0,0.0,0.0,0.0,0.010522249479870596,0.0,0.0,0.0,0.0,0.016716962975852828,0.0,0.03146923886004089,0.0,0.02437304121979576,0.0,0.021853452394060044,0.0,0.0,0.014605384093769212,0.0,0.0,0.03712696288049402,0.0,0.0,0.0,0.0,0.010813769020317986,0.0,0.06443755633407,0.0,0.0,0.0,0.02147918544469,0.08904844390692532,0.010416372596511549,0.0,0.0,0.0,0.011238421994416251,0.0,0.026952297515035955,0.009880371571603801,0.03669979600896395,0.04095188766286517,0.0,0.0,0.016620935519724704,0.0,0.0,0.11225188795083045,0.060241833125462725,0.0,0.0,0.0,0.0,0.0,0.012521393884703823,0.0,0.05261124739935298,0.0,0.0,0.022397182661535616,0.0,0.036145099875277635,0.0,0.02409673325018509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013830167787451369,0.013476148757517977,0.0,0.0,0.0,0.0,0.0,0.0,0.08717192167708848,0.036246553280314064,0.025042787769407646,0.0,0.030825598313144312,0.0,0.1631094897614133,0.0,0.0,0.0,0.0,0.04042844627255394,0.0,0.012233265336321316,0.0,0.0,0.0,0.0,0.0,0.0,0.013362500672572553,0.0,0.07553438936511825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013250900412691839,0.0,0.0
86,Lean Left,High Factuality,The Walt Disney Company,https://abcnews.go.com/Politics/wireStory/nebraska-gop-bills-target-college-professor-tenure-diversity-107213559?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.06163475048026052,0.04000348274738745,0.0,0.010427579874246088,0.0,0.027584237725587008,0.09487395753150131,0.0,0.022577473632553843,0.04432519928702797,0.0,0.01341367348442098,0.0,0.02182519990024925,0.0,0.0,0.0,0.0,0.053532561639483896,0.0,0.0,0.03314178967686677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05365469393768392,0.0,0.014139218871636045,0.0,0.013743784682512163,0.0,0.0,0.0,0.0,0.0,0.024756949597939087,0.015708819513076414,0.0,0.0,0.0,0.0,0.0,0.0,0.024201980327718996,0.0,0.0,0.0,0.0,0.013097119129120309,0.0,0.0,0.0,0.0,0.020807723290602938,0.0,0.03916998651677725,0.013276412710109813,0.04550594789716256,0.0,0.0,0.0,0.0,0.01817942596481819,0.013553422504500187,0.0,0.0,0.0,0.0151109016395096,0.0,0.0,0.0,0.0,0.02673529563271974,0.0,0.0,0.0,0.02673529563271974,0.0,0.012965333415711194,0.0,0.0,0.0,0.0,0.0,0.0,0.01229816910925971,0.015226832794113593,0.06796414300433327,0.0,0.0,0.020688197229661084,0.0,0.0,0.015524525242895867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07858271477472184,0.0,0.0,0.027877933329367072,0.0,0.014996688046793478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017214508687946488,0.016773858671247754,0.0,0.0,0.0,0.0,0.0,0.0,0.06510210835258852,0.0,0.0,0.0,0.0,0.0,0.1579072037154752,0.0,0.0,0.014718344582907201,0.0,0.0,0.0,0.015226832794113593,0.01589762755813245,0.01444970149589762,0.0,0.0,0.0,0.0,0.016632400087684032,0.0,0.056410916567954904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016493490446613968,0.0,0.019382105851785836
87,Center,High Factuality,News-Press & Gazette Company,https://krdo.com/news/2024/02/13/diversity-equity-and-inclusion-initiatives-limited-at-kentucky-colleges-under-senate-bill/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0877664809100956,0.0759520644339616,0.0,0.009899090830419555,0.037426544676951126,0.09165176129962252,0.0771990598315892,0.0,0.0,0.042078716165236923,0.0,0.06366921845394824,0.0,0.04143811676537294,0.0,0.0,0.0,0.0,0.06775924314110938,0.03536858548759867,0.055070653752700316,0.0,0.011637053062012306,0.0,0.0,0.0,0.0,0.0,0.026465028081286944,0.03820153107236894,0.03282830023435211,0.013422617095189307,0.0,0.013047224242504627,0.0,0.0,0.027434727771036435,0.0,0.026371499889541124,0.0,0.05965066988656498,0.047771185423398345,0.0,0.04601379428315598,0.01412978601323834,0.0,0.027137013530621715,0.011487689589979717,0.0,0.0,0.0,0.0,0.0994666631678895,0.0,0.0,0.0,0.012433332895986188,0.0,0.0,0.09296194779421946,0.012603539546515883,0.014399874083628016,0.012956309332954137,0.0,0.014290639875143025,0.1889690850274795,0.034516118033310006,0.0,0.0353527521502061,0.043870076431202554,0.0,0.0,0.0,0.0,0.012777799114830476,0.01701808485871643,0.0,0.0,0.0,0.26931403286077227,0.012690150688754447,0.0,0.012308226326396589,0.014912667471641244,0.0,0.0,0.0,0.0,0.015923728474466114,0.02334975028311134,0.0,0.032259797236037044,0.02902152683746702,0.0,0.019639681111419525,0.0,0.015213885134277681,0.014737713576102275,0.014236628145838972,0.0,0.016862365024453384,0.0,0.013767663438175079,0.0,0.01479556807582963,0.0,0.012433332895986188,0.01634204553291416,0.030551290935817134,0.013232514040643472,0.0,0.028473256291677945,0.0,0.014236628145838972,0.0,0.0,0.0,0.0,0.016270644419225502,0.013717363885518218,0.014455108731491691,0.0,0.047771185423398345,0.0,0.0,0.04370053374849709,0.0,0.016129898618018522,0.0,0.06180261303255499,0.0,0.01479556807582963,0.0,0.0,0.052772333855738485,0.10707441030750661,0.0,0.02947542715220455,0.0,0.0,0.0,0.0,0.0,0.07545953187796231,0.0,0.0,0.0,0.01479556807582963,0.018690626686216818,0.03157887854736117,0.0,0.035701271286835284,0.0,0.0,0.0,0.0,0.08099966591077724,0.0,0.016486972171768706,0.0,0.0,0.0,0.0
88,Center,High Factuality,News-Press & Gazette Company,https://localnews8.com/news/ap-national/2024/02/13/diversity-equity-and-inclusion-initiatives-limited-at-kentucky-colleges-under-senate-bill/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.11397002520203042,0.0,0.0,0.0,0.019646891050812715,0.05792060334468752,0.0,0.0,0.01578532584190285,0.0,0.09553897561401117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053072403092961414,0.061977286360116526,0.01573684066695242,0.01746200370772108,0.0,0.0,0.0,0.020659095453372175,0.0,0.03971215186677701,0.0,0.024630286437454383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03957180794788802,0.0,0.06713170077359287,0.0,0.0,0.023015364287879342,0.042404958443973524,0.0,0.04072050100339161,0.017237876045113332,0.0,0.0,0.0,0.0,0.0746274521468919,0.0,0.0,0.0,0.03731372607344595,0.0,0.0,0.027898848074495736,0.05673680092001205,0.0,0.0,0.0581221062533491,0.04288769762510693,0.126025753763925,0.02589661565784654,0.0,0.05304864434624251,0.08777244355793945,0.0,0.0,0.0,0.0,0.01917375252400039,0.0,0.0,0.0,0.02998928879098153,0.0,0.019042231499479867,0.022555804587264056,0.0,0.0,0.0,0.0,0.0,0.0,0.02389438324119734,0.01751875770632369,0.0,0.0,0.04354831128972643,0.0,0.14735181774910805,0.0,0.0,0.022114706166401862,0.02136280140198123,0.0,0.05060571246154207,0.0,0.020659095453372175,0.0,0.0,0.0,0.0,0.0,0.045843801927689456,0.0,0.0,0.02136280140198123,0.0,0.02136280140198123,0.0,0.0,0.0,0.0,0.02441494866969324,0.04116723671407885,0.0,0.0,0.0,0.0,0.0,0.06557492505011313,0.0,0.09681500908247959,0.0,0.0618253580278115,0.0,0.022201519853970692,0.0,0.0,0.0,0.03213414495625597,0.030533956163628632,0.0,0.020966300779844634,0.0,0.0,0.03996367011957271,0.0,0.022646190894106306,0.0,0.0,0.0,0.0,0.0,0.04738575061411121,0.0,0.0,0.0,0.0,0.0,0.0,0.07292652833604472,0.025187861731999578,0.024739559720004908,0.5247679417664437,0.02349499834477294,0.0,0.0
