,bias,factuality,owner,source,owner_type,said,news,transgender,gender,school,state,trans,people,sunak,sex,year,right,share,lgbtq,marriage,brianna,ghey,press,nginx,minister,policy,student,alberta,forbidden,new,child,woman,cline,law,greece,health,say,comment,associated,care,court,church,orthodox,prime,mother,smith,community,feb,board,public,surgery,february,youth,star,change,country,support,life,day,family,weather,javascript,department,parent,district,government,time,group,privacy,colorado,issue,email,parliament,business,couple,member,rule,report,party,world,daily,vote,story,leader,city,man,think,sports,girl,just,video,legal,contact,social,read,labour,post,wednesday,house,game,week,education,free,affirming,police,national,like,japan,daughter,politics,identity,sign,twitter,biden,utah,home,proposed,use,case,facebook,browser,told,apologise,civil,parkrun,old
74,Lean Left,High Factuality,The Walt Disney Company,https://abcnews.go.com/International/wireStory/valentines-day-lgbtq-activists-japan-call-same-sex-107221713?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.07288144115987671,0.0616516691576593,0.01343188068202102,0.031079068972639512,0.0,0.017534279114661593,0.0,0.013103340155372054,0.0,0.11234093598516214,0.038830218005718675,0.08503206708953448,0.016659470157727164,0.09399259333667113,0.27712200246594126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014126770329822564,0.0,0.0,0.0,0.05778643396791262,0.0,0.0,0.014036956668147606,0.0,0.04514079165101203,0.0,0.07641987250293755,0.0,0.0,0.0,0.0,0.0,0.0683455395629984,0.034298076294281145,0.0,0.031942284666875896,0.022570395825506014,0.0,0.0,0.0,0.018649072485596507,0.017936521406343334,0.05070290419931135,0.0,0.04841523995587343,0.032503314342882735,0.0,0.0,0.0,0.0,0.054454177624159474,0.09178667587755548,0.0,0.05088706677243586,0.03161377080892072,0.0,0.016962355590811953,0.0,0.0,0.01879851866733423,0.12673061611410336,0.09361744665430177,0.0,0.0,0.021197771702072325,0.0,0.0,0.0,0.01660008224136247,0.0,0.018649072485596507,0.0,0.0,0.0,0.0,0.016482454636154827,0.0,0.10268108164255924,0.0,0.0,0.01671924750583342,0.0,0.0,0.07866946999169215,0.0,0.0,0.0,0.0,0.0,0.0,0.022234799170849945,0.0,0.01487903304800768,0.2893467276457915,0.0,0.0,0.018429398894039915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06961619257522512,0.0,0.0,0.0,0.0,0.03950123867217133,0.0,0.01895045573314261
75,Lean Left,Mixed Factuality,Jeff Bezos,https://www.washingtonpost.com/lifestyle/2024/02/14/japan-lgbtq-samesex-marriage-lawsuit/43cf3508-cb35-11ee-aa8e-1e5794a4b2d6_story.html?utm_source=ground.news&utm_medium=referral,Individual,0.08833285596420565,0.0,0.016279540617351953,0.03766806582542094,0.0,0.0,0.0,0.015881347022974123,0.0,0.11346505090247497,0.06275002249445374,0.10305950616538587,0.04038280677393195,0.11391973150883798,0.27480596362939175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07003759348247968,0.0,0.0,0.0,0.0,0.0,0.0,0.0926214614197451,0.0,0.0,0.0,0.0,0.0,0.06212648178262714,0.02078476347981425,0.0,0.0387142897525488,0.02735548984460976,0.0,0.0,0.0,0.022602816403185046,0.021739199124916116,0.06145230201718838,0.043148580892303015,0.03911975714195072,0.03939426194812662,0.0,0.0,0.0,0.0,0.06599887367996012,0.06674768575396035,0.01803350019153959,0.04111700562918357,0.0,0.0,0.0,0.0,0.0,0.022783946301767596,0.1535984618485427,0.09077204072197997,0.0,0.0,0.025691859062086042,0.0,0.0,0.0,0.0,0.0,0.022602816403185046,0.0,0.0,0.0,0.0,0.03995371848144944,0.0,0.07467014689035303,0.0,0.0,0.0,0.0,0.02642871047518455,0.04767399526521861,0.0,0.0,0.0,0.0,0.024671256143300877,0.0,0.026948744169908098,0.0,0.01803350019153959,0.30685411277316643,0.0,0.0,0.022336570354625968,0.0,0.0,0.0,0.0,0.02216257185522206,0.0,0.0,0.06328151255304601,0.0,0.0,0.0,0.0,0.0239378994878984,0.0,0.02296809517061659
76,Center,High Factuality,News-Press & Gazette Company,https://krdo.com/news/2024/02/14/on-valentines-day-lgbtq-activists-in-japan-call-for-the-right-for-same-sex-couples-to-marry/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.013259098187162829,0.09421524029627507,0.0,0.0,0.017802073354968823,0.0,0.0,0.0,0.0,0.06131353100156885,0.014128526137054584,0.046408873452062585,0.090924197046073,0.04103948563310537,0.027499614682117823,0.0,0.0,0.059417524277481384,0.0,0.0,0.015977422946111108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373016863538357,0.0,0.03785453804176127,0.07391093827174217,0.0,0.020854251305435383,0.0,0.0,0.0,0.0,0.0,0.055952529530753546,0.018719233071383113,0.0,0.05230046137702043,0.0,0.016905007692787598,0.0,0.0,0.0,0.0,0.0,0.0,0.03523214745009088,0.017739686376471855,0.2569322210555347,0.0,0.0,0.0,0.0,0.0,0.0,0.01851545754459885,0.017254190554592392,0.36617340140202936,0.0,0.017739686376471855,0.0,0.0,0.11066742845705027,0.040875687334379227,0.0,0.03842318761180254,0.0,0.01935686194024927,0.022926950709169978,0.02488890909467381,0.018120013834828676,0.0,0.02035661308976721,0.0,0.0,0.02391733890558054,0.0,0.0,0.02035661308976721,0.02241654701327114,0.02011682581279615,0.0,0.0,0.0,0.0,0.0,0.021836731144207252,0.0,0.018719233071383113,0.0,0.0,0.0,0.0,0.04386210238278334,0.016241382467792147,0.11843992619522012,0.0,0.020769564066820366,0.02011682581279615,0.0,0.02011682581279615,0.0,0.0,0.05988035636134432,0.0,0.0,0.018997592214453417,0.0,0.0,0.0,0.0,0.021559019432119,0.0,0.0
77,Lean Left,High Factuality,Glacier Media,https://www.coastreporter.net/the-mix/on-valentines-day-lgbtq-activists-in-japan-call-for-the-right-for-same-sex-couples-to-marry-8304767?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.057953730655909495,0.07843849785598886,0.01068073823541111,0.024713397040622285,0.0,0.0,0.0,0.010419489982248863,0.0,0.08933105934931915,0.03087694150664726,0.06761564308823066,0.13247246912600918,0.10463720107164691,0.2203613654470251,0.0,0.0,0.028856220918486917,0.0,0.0,0.0,0.0,0.02315553405311273,0.0,0.022466598621080715,0.0,0.0,0.0,0.045950510533888746,0.0,0.0,0.0,0.0,0.03589497187903446,0.0,0.0607674139988381,0.0,0.0,0.017680626807433143,0.0,0.0,0.054346880746746144,0.09545578481701476,0.0,0.025399807312504644,0.01794748593951723,0.0,0.0,0.0,0.0148293352410791,0.028525460362588007,0.08063568465923687,0.0,0.05133165556535148,0.025845925860873475,0.0,0.0,0.0,0.0,0.04330077304861202,0.058389408408543765,0.011831482198506951,0.04046428438660719,0.0,0.0,0.0,0.025845925860873475,0.0,0.029896343163327687,0.12092810254983112,0.07444254945776595,0.0,0.0,0.016856005207587444,0.0,0.016701768443635818,0.0,0.0,0.0,0.0148293352410791,0.0,0.0,0.0,0.0,0.013106488034951744,0.0,0.08164975409743115,0.014654655597610474,0.0,0.013294780554586329,0.0,0.0,0.07819530600287518,0.015907567986815103,0.0,0.0,0.0,0.032372808913847265,0.0,0.017680626807433143,0.0,0.011831482198506951,0.23008219998515422,0.0,0.0,0.014654655597610474,0.09305068606305246,0.0,0.0,0.0,0.014540498050467737,0.0,0.0,0.04151795720817509,0.031544142871321165,0.0,0.0,0.0,0.015705261244491602,0.0,0.015068988618873527
78,Center,High Factuality,Government of the United Kingdom,https://www.bbc.com/news/av/world-europe-68312206?utm_source=ground.news&utm_medium=referral,Government,0.018739206998815938,0.01902218241212147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20219496407515486,0.0,0.0,0.0,0.0,0.11659638490681207,0.0,0.0,0.0,0.0,0.03464496964297963,0.0,0.0,0.0,0.0,0.021793570699670625,0.026456066501064926,0.0,0.0,0.059431972288949454,0.043550606429560004,0.0,0.043310027757679316,0.0,0.0,0.0,0.0,0.038633003391765924,0.1502855928301505,0.06860388558875685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02877019093600813,0.08301278457470516,0.0,0.0,0.02489696111909297,0.0,0.04034718908616352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07820365384619996,0.0,0.03910182692309998,0.0,0.0,0.02715192451433144,0.0,0.0,0.0,0.10552718131720949,0.0,0.03168151474186066,0.0,0.03140302240272631,0.0,0.0,0.0,0.0,0.05754038187201626,0.0,0.0,0.0,0.025793022329701102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030087727705922482,0.0,0.04115103092661297,0.0,0.056419643688110394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Lean Left,Mixed Factuality,Scott Trust Limited,https://www.theguardian.com/world/2024/feb/15/gay-greeks-mps-vote-on-legalising-same-sex-marriage?utm_source=ground.news&utm_medium=referral,Independent,0.08614766861024804,0.007287379995974366,0.007938407826409513,0.0,0.0,0.031088928315286674,0.0,0.06969812675798298,0.0,0.11065814070307288,0.045898279446509205,0.06700667294073202,0.0,0.011110157337342988,0.08933592839814095,0.0,0.0,0.0,0.0,0.0398173647903577,0.0,0.0127048065526222,0.0,0.0,0.016698192427849864,0.0,0.019762564661498387,0.0,0.10245749434445195,0.13347356732531016,0.0,0.03318406091041236,0.0,0.0,0.012030468024790662,0.0,0.02960053373498972,0.03838284514874952,0.013141041670566763,0.02695157521892452,0.015764920821978234,0.020196530143887947,0.020270587844765216,0.0,0.009439142909166118,0.0,0.009153004349760026,0.0,0.0,0.022043665586323875,0.04240282512374237,0.03995472573013188,0.07364204193887969,0.0476900106646583,0.04802465326191488,0.0,0.0,0.0,0.03707128163084389,0.0,0.010849412429963089,0.008793692796557638,0.010024962219674968,0.009342065029946792,0.0,0.020049924439349935,0.0,0.05991949086638399,0.0,0.104859109016172,0.022131628140614576,0.028117614799513888,0.0,0.11275331034370689,0.0,0.03724052956047416,0.0673789380473113,0.0,0.03641147452537551,0.0,0.012030468024790662,0.011245419919408427,0.0,0.0,0.00974133481227469,0.0,0.02427431635025034,0.0,0.022309737205005172,0.0,0.0,0.0,0.0,0.0,0.0,0.020270587844765216,0.012357093876947962,0.012030468024790662,0.0,0.0,0.0,0.008793692796557638,0.0,0.11424590876933768,0.0,0.0,0.01152657987701475,0.0,0.0,0.0,0.01080715592682835,0.029959745433191996,0.0,0.0,0.0,0.0,0.02128273636722299,0.0,0.05836430311798542,0.0,0.011199954024857448
80,Lean Left,High Factuality,The Hindu Group,https://www.thehindu.com/news/international/greece-to-vote-on-legalising-same-sex-marriage-in-a-first-for-an-orthodox-christian-country/article67850633.ece?utm_source=ground.news&utm_medium=referral,Independent,0.029040699495321166,0.0,0.0,0.0,0.01949546852273282,0.0,0.0,0.03132733034208665,0.0,0.20143766231449423,0.03094496141941529,0.10164689399031651,0.01991464461606334,0.0,0.15057736863916216,0.0,0.0,0.0,0.0,0.05369032705011842,0.0,0.0,0.0,0.0,0.033774136635513,0.12299922997822785,0.01998610214936758,0.0,0.06907760482207274,0.2362207888433694,0.020424976283818088,0.0,0.0,0.0,0.0,0.0,0.14967675021852422,0.11645099870374356,0.05315872826743333,0.027256428739798423,0.0,0.0,0.0,0.0,0.0,0.0,0.05553921255907677,0.0,0.0,0.0,0.06432367525627343,0.04040665993863147,0.0,0.05787532788222784,0.019427147077737957,0.0,0.0,0.0,0.04998746766408434,0.0,0.043888527384971524,0.0,0.020276712299018326,0.0,0.0,0.020276712299018326,0.019427147077737957,0.1514931242105864,0.0,0.1514931242105864,0.022381962479388246,0.0,0.0,0.10135882740626308,0.0,0.0,0.1362821436989921,0.0,0.02454888697352822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07364666092058467,0.0,0.0,0.01998610214936758,0.0,0.0,0.02351026956718575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022030408289560342,0.0,0.0,0.0,0.09089587452635185,0.0,0.0,0.023710224439281332,0.0,0.021523468757173366,0.0,0.09443915353883164,0.0,0.0
81,Lean Left,Mixed Factuality,Independent Media,https://www.ndtv.com/world-news/greece-set-to-legalize-marriage-adoption-by-same-sex-couples-5062508?utm_source=ground.news&utm_medium=referral,Independent,0.052464708361059195,0.053256962939033765,0.0,0.013423617292686922,0.0,0.04544025161350523,0.0,0.011319143675536733,0.0,0.1940884049383391,0.02236197342802189,0.012242300728944567,0.0,0.04871654047588305,0.13057532969193889,0.0,0.0,0.0,0.0,0.03879861572822212,0.0,0.0,0.0,0.0,0.0854225402049952,0.10369775726505434,0.01444269647444058,0.0,0.04991803164871339,0.2682458069821587,0.0,0.0,0.0,0.0,0.0,0.016503569057014767,0.08652956365502043,0.05610119858469956,0.0192072313949946,0.03939300663271993,0.0,0.0,0.0,0.0,0.0,0.0,0.013378229588830658,0.0,0.0,0.016109749756700268,0.06197688846671803,0.058398693319803574,0.0,0.04182285208565264,0.07019387435107327,0.0,0.0,0.0,0.1083683778261578,0.0,0.06343094566354697,0.0,0.029305404229963333,0.0,0.0,0.014652702114981667,0.0,0.04378981343308023,0.0,0.10947453358270055,0.01617403374486159,0.0,0.0,0.16480268281729088,0.045955709904782205,0.0,0.07878601326543987,0.028679514335690007,0.035479867029023004,0.0,0.0,0.0,0.0,0.0,0.028476292294932898,0.016109749756700268,0.0,0.0,0.03260839555952593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017355723422001895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021894906716540114,0.014494675176818085,0.015034252270016578,0.01713388495456275,0.0,0.0,0.0,0.06824522459010829,0.0,0.0
82,Lean Left,High Factuality,Independent Media,https://apnews.com/article/greece-same-sexmarriage-debate-explainer-e105f8b7db5c3d4e92a589b898e51756?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.09896665845645387,0.00829292131875512,0.0,0.0,0.010825765990730993,0.0,0.0,0.0,0.2080798434088109,0.015982668415776974,0.0612491753819143,0.020571307697083086,0.011606314849566956,0.2488679817058674,0.0,0.0,0.11202520104848197,0.0,0.013865176348842864,0.01807420325440657,0.0,0.0,0.0,0.01744390046438614,0.02117583194986638,0.0,0.0,0.023785120467346314,0.2440099045415568,0.03164770046921661,0.008666498754678334,0.0,0.09754565633927452,0.0,0.0,0.09276730395764499,0.1804362597589409,0.013727894434693253,0.0,0.0,0.0,0.04235166389973276,0.0,0.02958202872940753,0.0,0.0,0.0,0.0,0.023028091814100704,0.13288935267634422,0.041739024252459934,0.0,0.03985580129223278,0.04013547094787533,0.0,0.0,0.0,0.012908937093037897,0.0,0.011333925593629019,0.027559204839746748,0.020945314155989672,0.019518526118122846,0.0,0.0,0.010033867736968833,0.01564884401509567,0.0812442039469687,0.07824422007547835,0.0,0.0,0.0,0.05235051055613434,0.06569141811959875,0.0,0.042232768382751786,0.0,0.025358359001095298,0.011514045907050352,0.0,0.0,0.04058415861012244,0.0,0.0,0.034542137721151056,0.025358359001095298,0.02275683630584926,0.02330604566166409,0.06193536438732296,0.0,0.0,0.07285648305034381,0.0,0.0,0.0,0.012908937093037897,0.0,0.0,0.0,0.0,0.0,0.0,0.01704970052166368,0.035242853967933,0.0,0.0,0.02275683630584926,0.032937901612495345,0.0,0.011289781999174688,0.0,0.020719422450898563,0.0,0.03673806376493896,0.0,0.0,0.0,0.036582442033619364,0.0,0.011700121678407983
83,Center,Low Factuality,HT Media,https://www.hindustantimes.com/world-news/greek-parliament-to-vote-on-legalizing-same-sex-marriage-in-first-for-an-orthodox-christian-country-101707990643087.html?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Left,Mixed Factuality,,https://www.lgbtqnation.com/2024/02/transgender-teen-stabbed-14-times-in-a-park-while-attackers-shouted-slurs/?utm_source=ground.news&utm_medium=referral,,0.0060114496382038815,0.018306680467282517,0.008863169880431553,0.0025634819366626713,0.008071157322948034,0.008677635965686216,0.0245583166494999,0.02593913671826968,0.0,0.00308872358648911,0.05765070136931557,0.004675776446478225,0.024734090828248945,0.043415411391513434,0.016623810196645737,0.00968567415535149,0.009848289391710107,0.0,0.0,0.003704647876135384,0.002414630618991898,0.0,0.0,0.0,0.018643400467762066,0.0,0.005516186989195562,0.0,0.00635516590673097,0.00931388673601398,0.0,0.0023156089325707357,0.0028604339677218787,0.014893316669929147,0.003357980724109718,0.009454962901356844,0.008262190756056184,0.0053567680775342,0.0036679674085459035,0.0,0.0,0.005637316750879831,0.0,0.0,0.007904046594641514,0.0037233291674822868,0.03065777202767277,0.004058897932496758,0.0,0.0,0.011835605158495053,0.01115228423053874,0.008809367188325295,0.01597365650757841,0.0,0.0,0.0,0.0,0.0,0.004491521314175905,0.006056641808557796,0.01718165543569349,0.005596395721966517,0.00782275657837177,0.0,0.0027981978609832583,0.002680957375943305,0.004181227507383008,0.0,0.004181227507383008,0.0,0.0,0.008710209925560364,0.02098136397982831,0.011701429369722282,0.013859586084489164,0.0,0.0027384353765751443,0.0033877604024678157,0.0,0.003357980724109718,0.0,0.0,0.011169987502446861,0.010876123675092535,0.012305789596059269,0.0,0.0030402089078030705,0.012454323030489808,0.002758093494597781,0.0,0.0,0.006488861216147347,0.0,0.0,0.008486981941454284,0.0,0.003357980724109718,0.0,0.011003902225637711,0.0,0.01472713323059442,0.0,0.0,0.006277711431688052,0.006080417815606141,0.0,0.0030402089078030705,0.0,0.0,0.009049578422873327,0.0,0.02491217789144499,0.005742123495492316,0.016360122472281184,0.030007616797288587,0.0029702509632283094,0.0,0.0,0.0,0.012504660549826211
85,Lean Left,High Factuality,Independent Media,https://apnews.com/article/nebraska-colleges-diversity-tenure-4301096751504e05d723c841dc3671eb?utm_source=ground.news&utm_medium=referral,Independent,0.048313959449184,0.10626099196531058,0.0,0.0,0.021622603036861178,0.06974207177858176,0.0,0.03474542955465239,0.0,0.0,0.017160670336872907,0.00939479190646997,0.0220875150885033,0.0,0.0,0.0,0.0,0.1082538125139041,0.0,0.0,0.019406361665135527,0.0427512097654211,0.0,0.0,0.0,0.0,0.01108338464720712,0.0,0.0,0.0,0.033980292936329586,0.009305262690499515,0.0,0.08977307566737809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01058745698184232,0.0,0.0,0.016310660649368505,0.0,0.0123626881891303,0.023780659495591088,0.011203849331444502,0.0,0.021396685747192567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01972696993594213,0.0,0.02095713828637711,0.0,0.0,0.010773413547636094,0.0,0.08723230467193681,0.0,0.0,0.0,0.0,0.0,0.058777667835038176,0.0,0.01511517761565808,0.0,0.0,0.0123626881891303,0.0,0.0,0.04357541235856369,0.0,0.02185282377079565,0.0370880645673909,0.0,0.024434127993881376,0.037535725204164684,0.01108338464720712,0.0,0.0,0.0,0.0,0.0,0.0,0.04158116931858115,0.01349402842075977,0.0,0.0,0.0,0.009863484967971065,0.0,0.0,0.03784042707644764,0.0,0.0,0.024434127993881376,0.03536558830204005,0.0,0.0,0.016802241422409468,0.022246546634183458,0.0,0.03944584125031321,0.0,0.011935938353314475,0.0,0.0130929164752198,0.0,0.0
86,Lean Left,High Factuality,The Walt Disney Company,https://abcnews.go.com/Politics/wireStory/nebraska-gop-bills-target-college-professor-tenure-diversity-107213559?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.06076057835846352,0.05139842208343021,0.0,0.0,0.027193007592701955,0.10232715574846048,0.0,0.04369653034283835,0.0,0.0,0.021581593944582766,0.011815073661990428,0.013888845031323723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05376475578663945,0.0,0.0,0.01177735678544386,0.0,0.013938680849412223,0.0,0.0,0.0,0.0,0.023404959945245475,0.0,0.018816728680334946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013314992538309898,0.0,0.0,0.02051260517173367,0.0,0.015547557952209811,0.04486053227176165,0.014090179587447378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015304339275308967,0.024809022407458886,0.0,0.02635610613445756,0.0,0.014141357794486772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019009142376009466,0.013839333878849294,0.0,0.0,0.0,0.0,0.0,0.0,0.0274825376809714,0.0,0.0,0.0,0.015735220203512163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06972438677964353,0.016970353508146508,0.0,0.0,0.0,0.012404511203729443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021130826746210196,0.0,0.014509592760061743,0.0,0.0,0.015010869029708619,0.0,0.016465907296837102,0.0,0.0
87,Center,High Factuality,News-Press & Gazette Company,https://krdo.com/news/2024/02/13/diversity-equity-and-inclusion-initiatives-limited-at-kentucky-colleges-under-senate-bill/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0846668316229926,0.06684639209732794,0.0,0.03610475119356565,0.08841489554371831,0.067898943535569,0.0,0.040592621915914194,0.0,0.0,0.02004858226641357,0.0,0.06451137318934166,0.0,0.0,0.0,0.0,0.05620954901160232,0.0,0.0,0.011336096746152585,0.06659422420728373,0.0,0.0,0.010940772354450864,0.0,0.012948570453706907,0.0,0.0,0.0,0.026465815340054183,0.0,0.02685806759761387,0.06992045794229627,0.0,0.04438872485838562,0.0,0.0,0.0,0.0,0.0,0.026465815340054183,0.0,0.0,0.09895347821535512,0.0,0.011994224809986527,0.0,0.0,0.01444316371844967,0.01389131365173133,0.0,0.013785937268385808,0.0,0.012586435352456963,0.1822952628163561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012241972567360693,0.2598026676868759,0.0,0.012586435352456963,0.0,0.0,0.0,0.014500797398644029,0.0,0.027261528566406398,0.0,0.013733833071621473,0.016266836786509583,0.035317720805793984,0.012856280425576258,0.0,0.01444316371844967,0.015764893421303456,0.014736155413235605,0.01696952435061956,0.0,0.012765181269779886,0.01444316371844967,0.04771410505577892,0.014273032917042672,0.0,0.0,0.0,0.0,0.0,0.030986636293646903,0.0,0.01328143079310722,0.032385817004906746,0.0,0.0,0.0,0.031120477800326736,0.023046755858831584,0.0,0.0,0.014736155413235605,0.014273032917042672,0.0,0.014273032917042672,0.0,0.0,0.04248554445831418,0.07851933818541085,0.0,0.0,0.0,0.0,0.0,0.0,0.03059255937068,0.0,0.0
88,Center,High Factuality,News-Press & Gazette Company,https://localnews8.com/news/ap-national/2024/02/13/diversity-equity-and-inclusion-initiatives-limited-at-kentucky-colleges-under-senate-bill/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.10055326465904611,0.0,0.0,0.018999650034461624,0.06128193512189221,0.0,0.015265299018578876,0.0,0.0,0.0,0.0,0.097040827160598,0.0,0.0,0.0,0.0,0.06341464528743657,0.0,0.0,0.01705225219420626,0.0,0.0,0.0,0.016457587965700373,0.019978508692670326,0.0,0.0,0.0,0.0,0.0,0.016352955682239458,0.04040107917030533,0.07888305664631144,0.0,0.022257153345758736,0.0,0.0,0.0,0.0,0.0,0.03981103618025016,0.0,0.0,0.07442507345373614,0.0,0.03608447438547345,0.0,0.0,0.0,0.0,0.0,0.04147481876666361,0.05640341365019463,0.0,0.12187400086105536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018414910197730894,0.0,0.0,0.01893306617456426,0.0,0.02190014188447555,0.0,0.0,0.0,0.061511974190546874,0.0,0.0206590319732322,0.04893857374315311,0.026563229636751475,0.019338978927713264,0.0,0.0,0.0,0.0,0.05105260043598327,0.0,0.0,0.043452076270044666,0.0,0.02147011994761103,0.0,0.0,0.0,0.0,0.0,0.04661145265090873,0.031942955875090856,0.03995701738534065,0.0,0.0,0.0,0.0,0.046812782895089264,0.017333968735600235,0.0,0.0,0.044333538096310986,0.0,0.0,0.02147011994761103,0.0,0.038647119506123775,0.0639086128968702,0.0,0.019547905485951762,0.020275593543225234,0.0,0.0,0.0,0.0,0.04601866491939707,0.0,0.0
89,Center,High Factuality,News-Press & Gazette Company,https://kvia.com/news/ap-national/2024/02/13/nebraska-gop-bills-target-college-professor-tenure-and-diversity-equity-and-inclusion/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.052155956860469824,0.05294354907020792,0.0,0.0,0.03501309654783352,0.07528806432992392,0.0,0.04688554678635302,0.0,0.0,0.018525312187010253,0.010141879634235082,0.05960986727462322,0.0,0.0,0.0,0.0,0.038954105189102035,0.0,0.0,0.01047479210320216,0.04615084910611395,0.0,0.0,0.030328512122189646,0.012272321726442768,0.011964751763633218,0.0,0.013784518661110485,0.0,0.012227485338941493,0.020090461845566208,0.024817420023716587,0.04845598161608079,0.014567093490388462,0.013672038828110071,0.0,0.0,0.0,0.0,0.0,0.03668245601682448,0.0,0.0,0.04571754879149111,0.0,0.01108291629271062,0.017607708473758598,0.0,0.013345787412640012,0.025671732660828714,0.012094795977477946,0.025476992666481665,0.0,0.0,0.07486429401031144,0.0,0.0,0.0,0.0,0.0,0.021295687720418458,0.0,0.011311840437470562,0.0,0.0,0.011630131304421573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012690350958246924,0.03006179945901381,0.032634317727147776,0.011879473834244045,0.0,0.0,0.0,0.0,0.07840098917790853,0.0,0.02359059259193706,0.0,0.0,0.013188582969612098,0.013506873836563111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05985035375317912,0.014567093490388462,0.0,0.0,0.028755976806688496,0.021295687720418458,0.0,0.0,0.04084955372487673,0.0,0.0,0.013188582969612098,0.0,0.0,0.013085845906153241,0.0181383804758976,0.0,0.024909627738964865,0.0,0.0,0.012885101799604446,0.0,0.02826816906105724,0.0,0.0
