,bias,factuality,owner,source,owner_type,transgender,state,gender,sex,school,lgbtq,board,people,marriage,new,greece,trans,woman,member,policy,say,wednesday,said,year,alberta,public,minister,orthodox,child,youth,government,right,prime,university,department,utah,student,record,surgery,education,girl,change,country,according,day,court,church,mother,legal,official,parliament,social,christian,house,couple,alabama,post,proposed,senate,sunak,gov,law,group,legalize,ghey,conservative,game,survey,health,vote
210,Lean Left,High Factuality,National Amusements,https://www.cbsnews.com/news/survey-90000-trans-people-shows-vast-improvement-in-life-satisfaction-after-transition/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.3093604915649404,0.0,0.0,0.0,0.0,0.0,0.0,0.2548481401785343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31058947072623033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3452320597659952,0.0,0.0
211,Lean Left,High Factuality,Roberts Family,https://www.nbcnews.com/nbc-out/out-news/transgender-survey-transition-hrt-surgery-gender-affirming-rcna137563?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170635381635579,0.0,0.0,0.0,0.18265038315908705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20043200556093133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2311525767060295,0.0,0.0
212,Center,High Factuality,Nexstar Media Group,https://www.kxan.com/lgbtq/largest-ever-survey-of-transgender-americans-shows-high-satisfaction-with-gender-transition/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.08385960032366176,0.0,0.0,0.0,0.0,0.0,0.0,0.13816543328134812,0.0,0.0,0.0,0.1478941183609577,0.0,0.0,0.0,0.0,0.14040173500216063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37433380590311766,0.0,0.0
213,Left,Mixed Factuality,,https://www.thepinknews.com/2024/02/08/trans-people-us-survey-transition/?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2044183776751466,0.0,0.21303175984845124,0.0,0.21881215167241358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Right,Mixed Factuality,,https://notthebee.com/article/94-of-trans-people-happier-following-their-transition-according-to-totally-legit-online-survey-sponsored-by-trans-advocacy-group?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1903323993462771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Lean Left,Mixed Factuality,Scott Trust Limited,https://www.theguardian.com/politics/2024/feb/08/minister-chris-philp-defends-rishi-sunak-transgender-jibe-amid-calls-for-apology?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17707252113477698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,Lean Left,Mixed Factuality,Reach Plc,https://www.mirror.co.uk/news/politics/tory-minister-struggles-defend-rishi-32074949?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15837162802359572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17803683533914413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18790223015474786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Center,Mixed Factuality,Reach Plc,https://www.liverpoolecho.co.uk/news/tv/good-morning-britain-viewers-say-28591434?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2409957821835849,0.0,0.0,0.0,0.0,0.0,0.2507376291595289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581811533205152,0.0,0.0,0.0,0.0,0.0
218,Center,High Factuality,Roberts Family,https://news.sky.com/story/minister-calls-for-respectful-and-measured-language-after-sunak-transgender-jibe-13066566?utm_source=ground.news&utm_medium=referral,Individual,0.08729401005848687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17306731006850898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17760948405430155,0.0,0.0,0.1752815962017841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18265733305587534,0.0,0.0,0.0,0.0,0.18540871259534586,0.0,0.0,0.0,0.0,0.0
219,Lean Left,Mixed Factuality,Dan Abrams,https://www.mediaite.com/uk/bbc-breakfast-host-rips-tory-minister-for-disingenuous-dodging-of-sunak-apology-question/?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.14881340845010255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20534411242335204,0.0,0.0,0.0,0.0,0.0,0.21364480093546662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2167226607909251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,,,,https://faharas.net/minister-calls-for-respectful-and/?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Lean Right,Mixed Factuality,,https://www.christianpost.com/voices/rip-curls-wipeout-shows-that-fed-up-americans-are-winning.html?utm_source=ground.news&utm_medium=referral,,0.07729694392926165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13632027019319046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Lean Left,Mixed Factuality,Scott Trust Limited,https://www.theguardian.com/politics/2024/feb/07/brianna-gheys-father-demands-apology-from-sunak-over-transgender-remarks?utm_source=ground.news&utm_medium=referral,Independent,0.048377863595222295,0.0,0.0,0.0,0.0,0.0,0.0,0.07970641952813899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28773887396202974,0.0,0.0,0.0,0.0,0.0,0.2993702313815268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09843020600199183,0.0,0.0,0.0,0.0,0.0,0.09474291032225696,0.0,0.0,0.0,0.0,0.0,0.1012276963485093,0.0,0.0,0.0,0.0,0.10275249586190098,0.0,0.0,0.0,0.0,0.0
223,Lean Left,Mixed Factuality,Evgeny Lebedev,https://www.independent.co.uk/news/uk/politics/rishi-sunak-brianna-ghey-trans-joke-starmer-b2492632.html?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3886859765905932,0.0,0.0,0.0,0.0,0.0,0.40439794993441064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Lean Left,Mixed Factuality,Reach Plc,https://www.mirror.co.uk/news/politics/breaking-brianna-gheys-disgusted-dad-32072380?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176821514894105,0.0,0.0,0.0,0.0,0.0,0.18396922563221563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174664459111651,0.0,0.0,0.0,0.0,0.0,0.18661956625241266,0.0,0.0,0.0,0.0,0.1894306291736844,0.0,0.0,0.0,0.0,0.0
225,Center,Mixed Factuality,Reach Plc,https://www.manchestereveningnews.co.uk/news/greater-manchester-news/brianna-gheys-father-demands-apology-28589994?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25759787032838616,0.0,0.0,0.0,0.28417748531675563,0.0,0.0,0.0,0.0,0.0,0.2956648796225012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,,,MNA Media,https://www.shropshirestar.com/news/uk-news/2024/02/07/brianna-gheys-father-demands-apology-from-sunak-over-transgender-jibe/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.09876539444459381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20094930612044276,0.0,0.0,0.1983155084312013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20666049750004778,0.0,0.0,0.0,0.0,0.20977343829977188,0.0,0.0,0.0,0.0,0.0
227,Center,Mixed Factuality,Evgeny Lebedev,https://www.standard.co.uk/news/politics/brianna-ghey-pmqs-transgender-jibe-apology-rishi-sunak-b1137779.html?utm_source=ground.news&utm_medium=referral,Individual,0.12175949938004565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2547742441443199,0.0,0.0,0.0,0.0,0.2586119255053431,0.0,0.0,0.0,0.0,0.0
228,Center,High Factuality,Torstar,https://www.reddeeradvocate.com/news/transgender-policy-discussion-at-red-deer-town-hall-gets-heated-7315330?utm_source=ground.news&utm_medium=referral,Private Equity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25818768647216706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Center,High Factuality,,https://www.thetimes-tribune.com/news/many-transgender-americans-face-stigma-and-financial-hardship-survey-finds/article_8d1a7b13-6eb5-53db-b186-e62b2f7bba58.html?utm_source=ground.news&utm_medium=referral,,0.0765742268675533,0.11068945447859031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1537568580509651,0.1376150148392772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1709066205108784,0.0,0.0
230,Right,Mixed Factuality,True North Centre for Public Policy,https://tnc.news/2024/02/07/abr-what-albertans-think-smith-gender-policies/?utm_source=ground.news&utm_medium=referral,Independent,0.050523257206099625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08674857997822172,0.0,0.0,0.08910241108210584,0.0,0.0916881238764916,0.18159527231458353,0.0,0.0,0.0,0.2933304816220287,0.0,0.0,0.0,0.0977768272073429,0.0,0.0,0.09260986308304438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Lean Left,High Factuality,Independent Media,https://apnews.com/article/ohio-transgender-genderaffirming-regulations-adults-dewine-179092da5e1bf7c23f7141832e39d87d?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.13139944975843454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15311679326192898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18864435388618536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Lean Left,High Factuality,The Walt Disney Company,https://abcnews.go.com/Health/wireStory/ohio-backs-off-proposed-restrictions-gender-affirming-care-107044067?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.1758848787876855,0.17482167833869874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22081400873091908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23828950384770448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25098371885218207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Center,High Factuality,News-Press & Gazette Company,https://krdo.com/news/2024/02/07/ohio-backs-off-proposed-restrictions-on-gender-affirming-care-for-adults/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.07291074397375026,0.10539382251996676,0.10475673103037418,0.0,0.0,0.0,0.0,0.12012631223042265,0.0,0.0,0.0,0.0,0.0,0.0,0.13231627759314968,0.0,0.12207063848030836,0.0,0.0,0.0,0.12858480314026444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14278795226741384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15039458594981928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Lean Left,High Factuality,National Amusements,https://www.cbsnews.com/news/ohio-mike-dewine-backs-off-proposed-restrictions-on-trans-gender-affirming-care-adults/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.13560096911243275,0.1347812794822775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19349949661608484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,Center,High Factuality,Nexstar Media Group,https://thehill.com/policy/healthcare/4454536-ohio-health-department-backpedals-on-proposed-adult-gender-affirming-care-restrictions/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.07746116637013975,0.11197154185593484,0.11129468893716477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12968917227941956,0.13920897403159255,0.0,0.0,0.13660989157243636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1516994714828282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15978084173193238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16452417666686414,0.0
236,Center,High Factuality,News-Press & Gazette Company,https://kvia.com/news/ap-national/2024/02/07/ohio-backs-off-proposed-restrictions-on-gender-affirming-care-for-adults/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.062372878125918255,0.09016114346095895,0.08961613146862865,0.0,0.0,0.0,0.0,0.10276433107254662,0.0,0.0,0.0,0.0,0.0,0.0,0.11319246803137772,0.0,0.10442764182226008,0.0,0.0,0.0,0.11000030747183685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12215066064654695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12865789963168187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Center,High Factuality,Government of Singapore,https://www.channelnewsasia.com/world/pope-francis-denounces-hypocrisy-those-criticise-lgbt-blessings-vatican-4107181?utm_source=ground.news&utm_medium=referral,Government,0.0,0.0,0.0,0.17188170220869137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1889571878457023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22331912128412745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Lean Right,Mixed Factuality,Singapore Press Holdings,https://www.straitstimes.com/world/europe/pope-denounces-hypocrisy-of-those-who-criticise-lgbt-blessings?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.17188170220869137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1889571878457023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22331912128412745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Lean Right,High Factuality,Kerry Stokes,https://thewest.com.au/news/religion-and-belief/pope-sees-hypocrisy-in-critics-of-lgbt-blessings-c-13509557?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.21978137534432213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24161542556461788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855532787132775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Lean Right,Mixed Factuality,Dato’ Siew Ka Wei,https://www.malaymail.com/news/world/2024/02/07/pope-sees-hypocrisy-in-those-who-criticise-lgbt-blessings/116909?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0914389305286134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10052287678258544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11880299854150361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11880299854150361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Lean Left,High Factuality,Roberts Family,https://www.nbcnews.com/nbc-out/out-news/pope-denounces-hypocrisy-criticize-lgbtq-blessings-rcna137675?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.17339364634639626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1906193351759262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22528353071179874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Center,High Factuality,The Woodbridge Company,https://www.theglobeandmail.com/world/article-pope-francis-sees-hypocrisy-in-those-who-criticize-lgbt-blessings/?utm_source=ground.news&utm_medium=referral,Private Equity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1541085120680282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1680982580067042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Lean Left,High Factuality,Agnelli Family,https://www.repubblica.it/esteri/2024/02/07/news/londra_sunak_gaffe_transgender-422080707/?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.11955031016296627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14674334476135345,0.0,0.0,0.0,0.0,0.0,0.0,0.1428668048900701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16102929752750414,0.0,0.0,0.16102929752750414,0.0,0.0,0.16929417200165697,0.0,0.0,0.0,0.16102929752750414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Right,Mixed Factuality,Tucker Carlson,https://dailycaller.com/2024/02/06/state-department-create-army-lgbtqi-allies/?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.12634673933564639,0.0,0.0,0.0,0.0,0.0,0.14400813535209148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1541482244067061,0.0,0.0,0.0,0.0,0.16186877628128263,0.0,0.0,0.17117504379332896,0.17117504379332896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1570809838251784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Right,Mixed Factuality,Star News Network,https://theohiostar.com/news/biden-state-department-funds-program-to-create-army-of-25000-lgbtqi-allies/ohstarstaff/2024/02/07/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.25666857893529754,0.0,0.0,0.0,0.0,0.0,0.09751567696509351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10438207827103003,0.0,0.0,0.0,0.0,0.10961008043044079,0.0,0.0,0.2318237123788101,0.2318237123788101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10636800788097082,0.11454402082616051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
